UID	C2PJTACXX_4_TACAGC_1.bed	C3B9JACXX_2_CCGTCC_1.bed	C2F7PACXX_7_AGTTCC_1.bed	C2NC1ACXX_3_ATTCCT_1.bed	SRS380396_1.bed	SRS606816_1.bed	C2EJBACXX_2_AGGCCG_1.bed	D2GEUACXX_7_CAACTA_1.bed	C2F5LACXX_8_CCACGC_1.bed	SRS380430_1.bed	C2PJTACXX_6_CTCAGA_1.bed	C2F5LACXX_6_GCAAGG_1.bed	C37FTACXX_4_ACTCTC_1.bed	C2F8BACXX_5_TACAGC_1.bed	C2F8BACXX_3_ATGTCA_1.bed	C2MRVACXX_7_CCTTAG_1.bed	SRS380435_1.bed	SRS380365_1.bed	C2F8BACXX_6_ATAATT_1.bed	C2F5LACXX_6_TTCGAA_1.bed	C2F5JACXX_8_GCACTT_1.bed	C2F8BACXX_4_TGACCA_1.bed	C2F7PACXX_2_CTTGTA_1.bed	C37FTACXX_4_ATAATT_1.bed	SRS380305_1.bed	C2F5LACXX_7_CTGCTG_1.bed	SRS380321_1.bed	SRS380406_1.bed	SRS380449_1.bed	C2F5JACXX_2_TGGCGC_1.bed	C34AYACXX_3_TAATCG_1.bed	SRS380310_1.bed	SRS380341_1.bed	SRS380419_1.bed	SRS380316_1.bed	C2EJBACXX_4_CGTACG_1.bed	C2PVKACXX_3_TGGCGC_1.bed	C2F5JACXX_5_GAAACC_1.bed	C2PNJACXX_1_AAACAT_1.bed	SRS380447_1.bed	C2F5JACXX_8_AAACAT_1.bed	C2PTNACXX_4_GCTCCA_1.bed	SRS380380_1.bed	SRS380347_1.bed	SRS380367_1.bed	C2F5JACXX_4_ATCTAT_1.bed	C2F5JACXX_7_AGAAGA_1.bed	SRS380350_1.bed	SRS380393_1.bed	SRS380278_1.bed	SRS380338_1.bed	SRS380364_1.bed	SRS380301_1.bed	C2F5JACXX_1_CACTCA_1.bed	SRS380366_1.bed	C2NR9ACXX_1_AAATGC_1.bed	SRS380287_1.bed	C2PJTACXX_5_CTAGCT_1.bed	C2F7PACXX_3_CCGCAA_1.bed	C2F7PACXX_8_CGAGAA_1.bed	C2F5JACXX_5_GCCTTA_1.bed	C2EJBACXX_1_CCTTAG_1.bed	SRS380331_1.bed	SRS380293_1.bed	SRS380289_1.bed	SRS380377_1.bed	SRS380437_1.bed	C2PJTACXX_8_ATGAGC_1.bed	SRS380436_1.bed	C2F7PACXX_8_AGCGCT_1.bed	SRS380343_1.bed	C2F7PACXX_5_GCTCCA_1.bed	C2NR9ACXX_7_CATTTT_1.bed	C2NR9ACXX_1_AAGGAC_1.bed	C37FTACXX_8_TGACCA_1.bed	C2PNJACXX_3_TCGAAG_1.bed	C2F7PACXX_5_GTAGAG_1.bed	SRS380375_1.bed	C2EJBACXX_8_ACTGAT_1.bed	C2F8BACXX_8_AGGTTT_1.bed	C37FTACXX_5_TGCTGG_1.bed	SRS616789_1.bed	SRS380392_1.bed
ZNF264:ENSG00000083844:I5.1-E6.1|ENSG00000083844:E4.1-ENSG00000204524:E5.1	0.558823529	0	0	0.157894737	0.357142857	0.428571429	0			0.291666667	0.5	0	0.529411765	0	0	0		0	0	0	0	0	0		0.476190476		0.163934426	0.314285714	0.75	0	0	0.555555556	0.24691358		0	0	0.141509434	0	0	0.37037037	0.326923077	0.636363636	0.541666667	0	0		0	0.216216216	0.136363636	0	0.347826087	0.181818182	0.534883721	0.166666667	0.666666667	0.666666667	0.229166667	0.303030303	0	0		0	0.36	0.538461538	0	0.184615385	0.3	0.34	0.226190476	0.333333333	0.339285714		0.357142857	0	0.526315789	0.595238095	0	0.387096774	0.438596491		0.647058824	0.714285714	0.315789474
TXLNA:ENSG00000084652:E3.2-E4.1|ENSG00000084652:I3.1_32647277-E4.1	0.878787879	0.8	0.910447761	0.869565217	1	0.857142857	0.854545455	0.826086957	1	0.960784314	1	1	0.871794872	0.881578947		0.875	1	0.724137931	1	1	0.733333333	1	1	0.895522388	0.833333333	1	0.795918367	0.762711864	0.84	0.893333333	0.803571429	0.71875	0.62745098		0.555555556	0.692307692	0.953488372	1	0.923076923	0.9125	1		0.928571429	0.86746988	0.68	0.807692308	0.775	0.957264957	0.941176471	0.883333333	0.856115108	0.846153846	0.734939759	0.9	0.865671642	0.782608696	0.636363636		1	1	1	0.849056604	0.775510204	0.894230769	0.868421053	0.542553191	0.918918919	0.836734694	0.654761905	0.714285714	0.552380952	0.4	0.942028986	0.939393939	0.620689655	0.930232558	0.523809524	0.828767123	0.736842105	0.452830189	0.93220339	0.872340426	0.933333333
AGBL5:ENSG00000084693:E13.1-E14.1|ENSG00000084693:E13.2-I13.1	0.826923077	0.971428571	1	0.959183673	0.934782609	0.88034188	1	1	1	0.942857143	1	0.666666667	0.621212121	1	0.814814815	1	1	0.986486486	1	1	1	1	1	0.656716418	0.715384615	1	0.97260274	1	0.734177215	0.966216216	1	0.988826816	0.648648649		0.829787234	0.962264151	0.818181818	1	1	0.861445783	0.808510638	1	0.777777778	0.801587302	0.955882353	1	0.878787879	0.922077922	0.971698113	1	0.8671875	0.867256637	0.817679558	0.96969697	0.358974359	1	0.779220779	1	1		1	0.974358974	0.907692308	0.960784314	1	0.516949153	0.83490566	0.647058824	0.889423077	0.724637681	0.708791209	1	0.949494949	1	0.796875	0.689655172	0.803149606	0.833827893	0.671641791	0.494252874	0.810126582	0.636363636	0.898496241
BCORL1:ENSG00000085185:E9.1-E10.1|ENSG00000085185:E9.1-E11.1	0.578947368	0.5	0.261904762	0.3	0	0.333333333	0.375	0	1	0.333333333		1			0.428571429	0.263157895	0.35	0.416666667	0			0	0.551724138	0.769230769	0.235294118		0.5	0.531914894	0.416666667	0.166666667	0.545454545	0.211267606	0.394736842				0.4		0.4	0.314285714	0.133333333		0.173913043	0.326086957	0.375	0.6	0.213114754	0.780487805	0.431034483	0.2	0.611111111	0.40625	0.283333333	0.246376812	0.162790698	0.666666667	0.285714286	0.214285714		0.285714286	0.277777778	0.304347826	0.590909091	0.65	0.565217391	0.226415094	0.49122807	0.857142857	0.416666667		0.361111111	0.705882353	0.326923077	0.333333333	0.512195122	0.647058824	0.150943396	0.482758621	0.311111111	0.388888889		0.5625	0.730769231
WDR47:ENSG00000085433:E10.1-E13.1|ENSG00000085433:E10.1-E11.1	0.449612403	0.096153846	0	0.189873418	0.577777778	0.511111111	0.35		0	0.16	0.407407407	0.333333333	0.427184466	0.349206349	0	0.1	0	0.444444444	0		0.217391304		0	0.095238095	0.392523364	0.230769231	0.505747126	0.295454545	0.074626866	0.512820513	0.028571429	0.151724138	0.203703704		0.586666667	0.352941176	0.486842105	0.416666667	0.166666667	0.25	0.45	0.153846154	0.208333333	0.487179487	0.326086957	0.4	0.346153846	0.188888889	0.297297297	0.266666667	0.482758621	0.290540541	0.376068376	0.11627907	0.4	0.12345679	0.261363636	0.070422535	0	0.230769231	0.211538462	0.169811321	0.183333333	0.483870968	0.6	0.464285714	0	0.584269663	0.5	0.604651163	0.352517986	0.8	0.091549296	0.217391304	0.283950617	0.175	0.333333333	0.186813187	0.461538462	0.335877863	0.526315789	0.47706422	0.191489362
EPS15:ENSG00000085832:E1.5-I1.1_51974443|ENSG00000085832:E1.5-E2.1	0.172588832	0.360465116	0.473684211	0.246575342	0.64	0.274336283	0.4	0.426829268	1	0.283018868	0.25	0.563829787	0.671875	0.472826087	0.736111111	0.362962963	0.22826087	0.608108108	0.534883721	0.054054054	0.738461538	0.522727273	0.773809524	0.180851064	0.610576923	0.592592593	0.737704918	0.205047319	0.760784314	0.358695652	0.155279503	0.132653061	0.49009901		0.492537313	0.682051282	0.40625	0.042253521	0.157024793	0.481481481	0.740932642	0.078431373	0.575645756	0.426666667	0.540540541	0.264705882	0.509505703	0.227848101	0.271255061	0.435643564	0.338983051	0.436781609	0.70781893	0.279069767	0.462857143	0.146341463	0.358974359	0.582758621	0.552447552	0.625	0.326086957	0.242718447	0.172413793	0.270642202	0.450980392	0.5625	0.397590361	0.07239819	0.307692308	0.622222222	0.229166667	0.433333333	0.101083032	0.352159468	0.326086957	0.060836502	0.330985915	0.131979695	0.453947368	0.052083333	0.348387097	0.55	0.144736842
POMGNT1:ENSG00000085998:E5.2-E6.1|ENSG00000085998:E5.2-E7.1	0.923728814	1	0.964285714	0.906976744		0.925	1	1		0.905172414	1	1	0.866666667	0.977272727	1	0.884615385	1	0.516129032		1	1	1	0.744186047	0.951219512	0.901408451	1	0.446428571	0.864864865		0.666666667	0.826086957	0.901408451	0.888888889		0.73015873	0.833333333	0.659090909	0.96	1	0.70212766	0.821428571	0.642857143	0.545454545	0.853932584	0.863636364	1		0.857142857	0.817204301	0.730769231	0.871244635	0.702479339	0.556701031	0.828125	0.583333333	1	0.5625		1	0.565217391	1	1	0.931034483	0.904494382	1	0.461538462	0.95212766	0.925	0.884955752	0.576923077	0.56		0.926470588	0.924050633	0.846153846	0.955555556	0.853658537	0.688888889	0.209677419	0	0.84	0.625	0.862660944
POMGNT1:ENSG00000085998:E6.2-E7.1|ENSG00000085998:E5.2-E7.1	0.937062937	1	0.947368421	0.911111111		0.925	1	1		0.884210526		1		0.98245614	1		1	0.53125		1	1	1	0.717948718	0.942857143	0.921348315	1	0.326086957	0.852941176		0.6	0.851851852	0.895522388			0.721311475	0.875	0.680851064	0.966666667	1	0.575757576	0.782608696		0.545454545	0.847058824	0.888888889	1		0.866666667	0.824742268	0.588235294	0.859813084	0.666666667	0.505747126	0.857142857		1	0.763636364		1	0.6	1	1	0.925925926	0.881944444	1	0.461538462	0.954314721	0.9	0.894308943	0.702702703	0.571428571		0.893617021	0.924050633	0.882352941	0.882352941	0.666666667	0.766917293	0.075	0	0.789473684	0.4	0.872
EIF2AK1:ENSG00000086232:E18.1-E18.2_6064012|ENSG00000086232:E18.2_6064281-E18.2_6064012	0.2		0.545454545	0.5	0.12	0.285714286			0	0.153846154	0.56		0.555555556	0	0.526315789	0.055555556	0	0.833333333	0.166666667		1		0.52173913	0.088888889	0.227272727		0.238095238	0.21875	0.384615385	0	0.222222222	0.083333333	0		0.41025641	0.333333333	0.36	0.303030303	0.5	0.28	0.85	0.055555556	0.578947368	0.444444444	0.384615385	0.090909091	0.454545455	0.153846154	0.12195122	0.483870968	0.157894737	0.12	0.411764706	0.076923077	0.289772727	0.052631579	0.439393939				0.25	0.076923077		0.214285714	0	0.7	0.2	0	0.083333333	0	0.105263158	0.37704918	0.245614035		0.105263158	0.133333333		0.064516129	0		0.258064516	0.310344828	0.136363636
TXLNG:ENSG00000086712:E7.1-E8.2|ENSG00000086712:I7.1-E8.1	0.820512821	1	1	1	0.956521739	0.804878049			1	0.347826087	1	1	0.545454545	1	1	1	1		1					0.818181818	0.855855856		0.818181818	1	0.586206897		1	0.875	1		0.807692308	1	0.84375	1	1	1		1	1	1	0.776595745	0.980769231	1	0.5	1	1	1	1	1	1	0.511111111	1	0.647058824	1	1	1		1	0.5	1	0.142857143	0.634615385	1	0.885714286	0.977272727	1	0.621212121	0.553846154	0.984848485	1	1	1	0.466666667	0.617283951		1	0.73015873	0.790697674	1
SH3BP2:ENSG00000087266:E10.4-E14.1|ENSG00000087266:E1.3-E14.1	0.577777778	0.10326087	0.088339223	0.111111111	0.090909091	0.430555556	0.247058824	0.171428571	0.088967972	0.071005917	0	0.174757282	0.631578947	0.320675105	0.313432836	0.222222222	0.389830508	0.303867403	0	0.134078212	0.149253731	0.050632911	0.380952381	0.447058824	0.157142857	0.376470588	0	0	0.069444444	0.408536585	0.150943396	0.106824926	0.007575758		0.314285714	0.120689655	0.455284553	0.139534884	0.110344828	0.301470588	0	0	0	0.147859922	0.117647059	0.557377049	0.083333333	0.184782609	0.125	0.127272727	0.331877729	0.103448276	0.013245033	0.379487179	0.051282051	0.362745098	0.153846154	0	0.144067797	0.097560976	0.332	0.169902913	0.180327869	0.284848485	0.393442623	0.048387097	0.362068966	0.25	0.721153846	0	0.340206186	0.064516129	0	0.546961326	0.142857143	0.361702128	0.106666667	0.793103448	0.625	0	0.76	0.111111111	0.607142857
NOP14:ENSG00000087269:E18.2-I18.1|ENSG00000087269:E18.1-E19.4	0.95	0.813953488	0.978723404	0.975	1	0.852941176		1		0.957446809	1		1	1		0.777777778	1	0.857142857		1		0.625	0.904761905	0.854545455	0.971428571		0.965517241	0.842105263	0.733333333	0.933333333		0.911290323	1		1	0.529411765	0.962264151	1	0.928571429	0.836363636	0.888888889	1	0.980769231	0.960784314	0.939393939	0.923076923	0.555555556	0.974358974	0.97	0.984126984	0.978723404	0.971153846	0.942307692	0.923076923	0.862068966	1	0.942028986				0.935483871		1	0.88	1	0.829268293	0.938461538	1	0.988700565	0	0.97979798		0.646153846		0.910714286	0.93442623	0.888888889	0.875	1	0	0.774193548	0.833333333	0.962264151
NOP14:ENSG00000087269:I18.1-E19.1|ENSG00000087269:E18.1-E19.4	0.940298507	0.894736842	0.983050847	0.980769231	1	0.913043478		1		0.965517241	1	1	1	1		0.85	1	0.904761905		1		0.8125	0.913043478	0.860869565	0.98245614		0.982758621	0.863636364	0.714285714	0.965517241		0.928104575	1		1	0.724137931	0.971428571	1	0.923076923	0.902173913	0.909090909	1	0.987012987	0.974683544	0.948051948	0.954545455	0.529411765	0.970588235	0.98255814	0.981818182	0.983240223	0.976744186	0.95890411	0.942857143	0.894736842	1	0.941176471				0.888888889		1	0.941176471	1	0.862745098	0.958333333	1	0.989010989	0	0.985507246		0.722891566		0.945054945	0.911111111	0.9	0.9	1	0	0.911392405	0.818181818	0.978378378
P2RX7:ENSG00000089041:E1.8-E2.1|ENSG00000089041:E1.8-E4.1	0.933333333	0.857142857	1	0.8		0.814814815	1			0.966666667	1	0.75		1	0.736842105	0.9	0.810344828	0.714285714		1	1		1	0.930232558	0.916666667	1	0.95	0.230769231	0.88		0.894736842	0.805555556	0.583333333		0.918918919	0.96875	1	0.881355932	0.724137931		0.818181818	1	1	0.916666667		1	0.933333333	0.920634921	0.967741935	0.909090909	0.958333333	0.842105263	0.8	0.904761905		1	0.716981132				0.965116279	0.692307692	0.722222222	0.848484848	0.45	0.416666667	0.842105263	1	0.886363636	0.642857143	0.842105263	0.5	0.703703704	0.96875	0.967741935		0.84	1		0		0.901960784	0.909090909
SLC23A2:ENSG00000089057:E3.2-E4.1|ENSG00000089057:E3.2-I3.1_4947863	0.857142857	0.857142857		0.380952381	0.25	0.555555556	1	0.2	0.291666667	0.714285714	0.833333333	0.454545455	0.578947368	0.218181818		0.677419355	0.473684211	0.545454545	0	0	0.177777778	0.571428571	0.428571429	0.818181818	0.620689655		0.193548387	0.807692308	0.521276596	0.762711864	0.857142857	0.934782609	0.868131868		0.416666667	0.393442623	0.70212766	0.380952381	0.526315789	0.590909091	0.591836735	0.473684211	0.669724771	0.621621622	0.701754386	0.564102564	0.8	0.911111111	0.78125	0.636363636	0.689655172	0.529411765	0.583333333	0.642857143	0.76056338		0.922222222	0.428571429	0.291666667	0.578947368	0.588235294	0.514285714	0.7	0.818181818	0.909090909	0.847222222	0.904761905	0.678571429	0.888888889	0	0.783333333	0.852941176	0.935483871	0.698113208	0.647058824	0.8	0.875	0.819277108	0.459459459	0.957446809	0.571428571	0.576271186	0.885714286
KDM2B:ENSG00000089094:E19.1-E20.1|ENSG00000089094:E18.1-E20.1	0.438356164	0.542857143	0.705263158	0.706896552	0.623529412	0.687022901	0.776595745	0	0.959183673	0.539823009	0.785046729	0.393939394	0.824324324	0.752688172	0.733333333	0.448979592	0.285714286	0.863636364	1	0.260869565	0.545454545	1	0.8	0.372340426	0.388888889	0.657894737	0.647058824	0.674242424	0.697674419	0.850746269	0.604395604	0.614334471	0.651515152		0.408163265	0.631578947	0.781818182	0.469387755	0.716981132	0.567010309	0.950819672	0.928571429	0.779816514	0.316666667	0.482758621	0.090909091	0.985915493	0.263736264	0.55952381	0.461538462	0.385964912	0.621621622	0.643312102	0.698224852	0.408163265	0.581395349	0.494505495	0.823529412	0.879310345	1	0.757894737	0.490196078	0.3125	0.47107438	0.413793103	0.4375	0.244444444	0.753424658	0.340425532	0.848484848	0.466165414	0.75	0.445544554	0.456140351	0.766129032	0.272727273	0.720430108	0.297297297	0.603603604	0.347826087	0.681818182	0.590361446	0.454545455
KDM2B:ENSG00000089094:E18.1-E20.1|ENSG00000089094:E19.1-E20.1	0.378378378	0.428571429	0.147368421	0.172413793	0.305882353	0.240601504	0.085106383	1	0	0.382608696	0.044642857	0.212121212	0.126666667	0.11827957	0	0.34	0.523809524	0.068181818	0	0	0.238636364	0	0.066666667	0.568421053	0.521276596	0.078947368	0.3	0.204545455	0.23255814	0.149253731	0.318681319	0.324232082	0.272727273		0.339622642	0.289473684	0.189189189	0.183673469	0.245283019	0.307692308	0.04109589	0.071428571	0.119266055	0.611570248	0.482758621	0.909090909	0.014084507	0.619565217	0.388235294	0.425	0.486956522	0.337837838	0.291139241	0.118343195	0.2	0.372093023	0.423913043	0.058823529	0.120689655	0	0.115789474	0.274509804	0.662650602	0.388429752	0.25	0.5	0.622222222	0.109589041	0.576388889	0.151515152	0.458646617	0.142857143	0.457142857	0.368421053	0.161290323	0.545454545	0.204301075	0.594594595	0.237288136	0.413043478	0.181818182	0.192771084	0.484848485
KDM2B:ENSG00000089094:E8.2-E11.2|ENSG00000089094:U0.1_122064781-E26.1_121880288	0.736842105	0.315789474	0.296296296	0.529411765	0.291666667	0.536585366	0.238095238	0		0.5	0.65	0.291666667	0.681818182	0.070422535	0.125	0.565217391		0.36	0	0	0.086956522		0.8	0.289855072	0.725806452	0.903225806		0.875	0.782608696	0.4375	0.5	0.337078652	0.818181818		0.74	0.620689655	0.710526316	0.285714286	0.176470588	0.698113208	0.487804878	0.608695652	0.487179487	0.523364486	0.5	0.777777778		0.616071429	0.111111111	0.8	0.639344262	0.675	0.908333333	0.109375	0.777777778	0.088235294	0.770491803	0.583333333	0.423076923		0.097560976	0.633333333	0.758241758	0.710526316	0.086956522	0.904761905	0.734513274	0.666666667	0.658730159		0.894117647	0.909090909	0.826923077	0.710526316	0.44	0.769230769	0.416666667	0.835164835	0.611111111	0.769230769	0.764705882	0.307692308	0.789156627
PXN:ENSG00000089159:E1.6-E8.1|ENSG00000089159:E5.7-E8.1	0.263157895	0.646489104	0.46875	0.233009709	0.382352941	0.413043478	0.811764706	1	0.8	0.433962264	0.572661871	0.687022901	0.534351145	0.590017825	0.472972973	0.517647059	0.516129032	0.65106383	0.517241379	0.807881773	0.573654391	0.634482759	0.477777778		0.262745098	0.848484848	0.217391304	0.447963801	0.43062201	0.527272727	0.487179487	0.292307692	0.352601156		0.184615385	0.588118812	0.673611111	0.713787086	0.614173228	0.166666667	0.559375	0.166666667	0.271336554	0.435606061	0.196666667	0.489878543	0.398648649	0.357142857	0.348837209	0.336538462	0.308641975	0.358974359	0.063063063	0.659090909	0.171806167	0.047619048	0.395759717	0.43373494	0.623582766	0.542857143	0.838582677	0.548514851	0.291666667	0.337209302	0.093567251	0.133004926	0.199004975	0.272727273	0.009259259	0.526315789	0.431192661	0.560185185	0.365853659	0.203703704	0.403669725	0.622377622	0.429594272	0.347826087	0.672566372	0.633986928	0	0.297202797	0.244318182
PXN:ENSG00000089159:E6.2-E8.1|ENSG00000089159:E1.6-E8.1	0.314917127	0.079800499	0.0625	0.306930693	0.066543438	0.069767442	0	0	0	0.077319588	0	0.146596859	0	0.14973262	0.246575342	0.026755853	0	0.123893805	0.482758621	0	0.050151976	0.129562044	0.189944134		0.032608696	0.075757576	0.318181818	0.106280193	0	0.121495327	0.018018018	0.333333333	0.08		0.296296296	0.074074074	0.035211268	0.106498195	0.032520325	0.282828283	0.003267974	0.565789474	0.062287656	0.131474104	0.044715447	0.215859031	0.073791349	0.168918919	0.126984127	0.113402062	0.285106383	0.079136691	0.210526316	0	0.073446328	0.428571429	0.084615385	0.259259259	0.100456621	0.07	0	0.145263158	0	0.293650794	0.707602339	0.054140127	0.350515464	0.431818182	0.448598131	0.162303665	0	0	0.372384937	0.614420063	0.339449541	0.130769231	0.326829268	0.130434783	0.185840708	0.261437908	0.538461538	0.010245902	0.354651163
NECAP1:ENSG00000089818:E3.3-E4.1|ENSG00000089818:I3.1-E4.1	0.192307692	0.4	0.848101266	0.4	0.452380952	0.396907216		0.166666667	0	0.171548117	0.431226766	0.5	0.291044776	0.710144928	0.795454545	0.214285714	0.231046931	0.413043478	1	0.090909091	0.529411765	0.270833333	0.7375	0.122516556	0.481318681		0.224137931	0.222222222	0.424242424	0.413793103	0.206896552	0.513043478	0.118681319		0.325800377	0.298701299	0.255319149	0.5	0.264044944	0.301136364	0.146496815	0.689655172	0.268292683	0.284722222	0.410798122	0.468965517	0.338308458	0.134538153	0.187116564	0.254612546	0.489795918	0.315436242	0.236051502	0.35106383	0.223454834	0.735849057	0.22673031	0.232142857	0.363636364	0.473684211	0.666666667	0.146341463	0.256227758	0.456140351	0.324324324	0.10989011	0.215384615	0.19047619	0.20657277	0.512195122	0.188034188	0.121019108	0.080684597	0.367088608	0.277777778	0.19205298	0.193548387	0.095052083	0.305084746	0.214689266	0.10915493	0.158748552	0.304878049
SLC9A1:ENSG00000090020:E10.1-E11.1|ENSG00000090020:I10.1-E11.1	0.842857143		1	1		1	1	0.769230769	1	1	0.662337662	0.895833333	1	1	1	1	1	1		1	1	1	1	0.71875	0.639175258		0.9	0.986666667	0.836206897	1	1	0.959183673	1		1	1	1	1	1	1	1	1	0.869565217	1	0.953488372	1	1	0.707070707	1	1	1	1	1	1	1	1	0.804878049	1	1	1	1	0.685714286	0.479166667	1	1	0.758064516	0.755102041	0	0.777777778	1	0.2875	1	1	1	0.991071429	0.96875	1	0.732620321	1	1	0.738095238	0.630252101	1
SLC9A1:ENSG00000090020:E3.4-E4.1|ENSG00000090020:I3.1_27464887-I3.1_27462438	0.361111111	0.295454545	0.373239437	0.082474227	0.306451613	0.135416667	0.828571429		0.483333333	0.693548387	0.25	0.515151515	0.424242424	0	0	0.128	0.310344828	0.273809524	0.033333333		0.008849558	0.236842105	0.882352941	0.340909091	0.098814229		0.253521127	0.385026738	0.128342246	0.106666667	0.284210526	0.699029126	0.196261682		0.151515152	0.203389831	0.405797101	0.673913043	0.21	0.333333333	0.053333333	0.103448276	0.239130435	0.46835443	0.1	0.092071611	0.347222222	0.595744681	0.636363636	0.194029851	0.463414634	0.181818182	0.274074074	0.306666667	0.213333333	0.71875	0.404145078	0.371428571	0.096153846	0.358208955	0.428571429	0.153846154	0.536585366	0.574468085	0.777777778	0.184300341	0.568807339	0.256097561	0.486486486	0.04950495	0.153846154	0.088888889	0.674418605	0.45	0.549295775	0.295454545	0.382978723	0.740458015	0.5	0.458333333	0.2	0.266666667	0.898989899
SLC9A1:ENSG00000090020:I10.1-E11.1|ENSG00000090020:E10.1-E11.1	0.078125		0	0		0	0	0	0	0	0.281690141	0	0	0	0	0	0	0		0	0	0	0	0.175438596	0.287356322		0	0	0.092592593	0	0	0	0		0	0	0	0	0	0	0	0	0.070512821	0	0	0	0	0.146341463	0	0	0	0	0	0	0	0	0.131578947	0	0	0	0	0.2	0.425	0	0	0.142857143	0.186813187	1	0.134831461	0	0.603448276	0	0	0	0	0	0	0.173652695	0	0	0.162162162	0.278846154	0
DNAJB11:ENSG00000090520:E6.2-E7.1|ENSG00000090520:E6.2-I6.1	0.672552167	0.841584158	0.983870968	0.813901345	0.70923913	0.883606557	0.961748634	0.846938776	0.780821918	0.792544571	0.661797753	0.983935743	0.755555556	0.901685393	0.95890411	0.522048364	0.640605296	0.988814318	0.895652174	0.881818182	0.764285714	0.885714286	0.923913043	0.489481066	0.857329843	0.99044586	0.768421053	0.906810036	0.569486405	0.88559322	0.648598131	0.883256528	0.65974026		0.747761194	0.804093567	0.790294627	0.817647059	0.725838264	0.873294347	0.534979424	0.869565217	0.87804878	0.879256966	0.75	0.558823529	0.638111888	0.663352273	0.842190016	0.755667506	0.948364888	0.885456885	0.891304348	0.845991561	0.600814664	0.851694915	0.73727422	0.771341463	0.823717949	0.970526316	0.978723404	0.744227353	0.791666667	0.933656958	0.930722892	0.666368515	0.974025974	0.544662309	0.57868443	0.938976378	0.749266862	0.325650558	0.459110473	0.789634146	0.835978836	0.45540797	0.912621359	0.50334672	0.942622951	0.427312775	0.399563319	0.486199575	0.953242836
RAB11FIP3:ENSG00000090565:E8.1-E9.1|ENSG00000090565:E8.1-E10.2	0.077777778		0.545454545	0.098039216	0.285714286	0.038461538			0	0.103448276		0.195652174	0.131578947	0.434782609	0.212121212	0.294117647	0	0.406779661		0.259259259	0.311111111	0.247706422	0.166666667	0.02173913	0.307692308	0	0.192771084	0.041237113	0.692307692	1	0.1	0.090909091	0.18		0.090909091	0.207792208	0.285714286	0.735294118	0.083333333	0.411764706			0.166666667	0.118644068	0.040816327	0.317460317	0.595238095	0.043668122	0.035294118	0.154411765	0.233766234	0.081521739	0.111111111	0.15	0.098039216		0.117647059	0.32	0	0.142857143		0.25	0.015625	0.011627907	0	0.047058824	0.4	0	0.101010101	0.206896552	0.067226891		0	0.243902439	0.057692308	0.037037037		0.01980198	0.063492063	0	0.122807018	0.111111111	0.12295082
ZNF268:ENSG00000090612:E9.2-E10.9|ENSG00000090612:E10.6-E10.9	0.222222222	0.178571429	0	0.06779661	0	0.025				0.047619048	0		0.076923077	0.428571429	0			0	0		0		0	0	0.095238095	0	0.173913043	0.333333333	0	0.352941176	0	0.125	0		0.111111111	0.222222222	0.309090909		0.117647059	0.2		0.083333333	0.093023256	0.266666667	0.19047619	0.06122449	0.25	0.034482759	0.161290323	0.206896552	0.238095238	0.212765957	0.25	0.266666667	0.4	0.264705882	0.058823529	0.051282051		0	0	0	0.153846154	0.147058824	0	0.058823529	0.242424242	0.529411765	0.203389831		0.106382979		0.105263158	0.5	0.315789474	0.242424242	0.29787234	0.235294118	0.117647059	0.642857143	0.214285714		0.05
GLG1:ENSG00000090863:I27.1-E28.1|ENSG00000090863:E27.2-E28.1	0.911290323	0.700704225	0.779527559	0.806722689	0.307692308	0.512544803	0.491071429	0.612244898	0	0.738562092	0.767857143	0.939393939	0.807692308	0.64516129	0	0.708860759	1	0.744680851	0.164705882	0.913043478	0.833333333	0.56097561	0.421052632	0.444444444	0.618181818	0.188679245	0.686567164	1	0.823529412	0.854545455	0.751072961	0.566787004	0.8		0.310344828	0.72173913	0.812080537	0.813432836	0.707446809	0.56	0		0.731343284	0.791208791	0.455555556	0.484848485	0.421052632	0.742857143	0.621621622	0.642857143	0.607692308	0.727272727	0.620689655	0.576744186	1	0.569060773	0.632075472	0.789473684		1	0.527918782	0.52293578	0.892857143	0.668246445	0.543478261	0.375	0.589552239	0.849056604	0.666666667	0.923076923	0.746268657	1	0.835616438	0.731182796	0.71875	0.903846154	0.87628866	0.690789474	1		0.73255814	0.774193548	0.661654135
GLG1:ENSG00000090863:E27.2-E28.1|ENSG00000090863:I27.1-E28.1	0.035046729	0.193473193	0.122340426	0.112195122	0.263157895	0.371830986	0.341935484	0.133333333	1	0.139917695	0.139784946	0.048192771	0.086956522	0.25	1	0.152777778	0	0.146666667	0.666666667	0	0.08	0.310344828	0.44	0.446096654	0.238095238	0.590163934	0.113207547	0	0.081081081	0.011627907	0.148148148	0.233905579	0.041666667		0.392156863	0.178082192	0.087866109	0.12254902	0.184115523	0.239130435	1		0.131578947	0.08496732	0.364341085	0.278846154	0.35483871	0.14159292	0.139705882	0.226950355	0.218181818	0.142857143	0.25	0.260869565	0	0.238244514	0.222222222	0		0	0.319702602	0.333333333	0.017857143	0.200626959	0.196969697	0.384615385	0.264705882	0.071428571	0.182926829	0.027027027	0.157303371	0	0.055335968	0.198347107	0.166666667	0.027906977	0.044117647	0.135678392	0		0.148275862	0.108108108	0.158088235
